5.16	-0.085204027
5.17	-0.091757047
5.18	-0.091757047
5.19	-0.098311409
5.2	-0.098311409
5.21	-0.111420134
5.22	-0.098311409
5.23	-0.111420134
5.24	-0.117974497
5.25	-0.111420134
5.26	-0.117974497
5.27	-0.124527517
5.28	-0.124527517
5.29	-0.117974497
5.3	-0.117974497
5.31	-0.131081879
5.32	-0.124527517
5.33	-0.131081879
5.34	-0.137636242
5.35	-0.124527517
5.36	-0.137636242
5.37	-0.137636242
5.38	-0.137636242
5.39	-0.137636242
5.4	-0.137636242
5.41	-0.124527517
5.42	-0.131081879
5.43	-0.137636242
5.44	-0.131081879
5.45	-0.131081879
5.46	-0.124527517
5.47	-0.117974497
5.48	-0.124527517
5.49	-0.131081879
5.5	-0.117974497
5.51	-0.124527517
5.52	-0.111420134
5.53	-0.104865772
5.54	-0.104865772
5.55	-0.104865772
5.56	-0.111420134
5.57	-0.104865772
5.58	-0.098311409
5.59	-0.085204027
5.6	-0.085204027
5.61	-0.072095302
5.62	-0.085204027
5.63	-0.091757047
5.64	-0.078649664
5.65	-0.072095302
5.66	-0.06554094
5.67	-0.052432215
5.68	-0.058986577
5.69	-0.045879195
5.7	-0.045879195
5.71	-0.039324832
5.72	-0.026216107
5.73	-0.03277047
5.74	-0.013108725
5.75	-0.013108725
5.76	-0.013108725
5.77	-0.019661745
5.78	0.006554362
5.79	0.006554362
5.8	0.013108725
5.81	0.026216107
5.82	0.039324832
5.83	0.045879195
5.84	0.03277047
5.85	0.045879195
5.86	0.052433557
5.87	0.06554094
5.88	0.072095302
5.89	0.072095302
5.9	0.072095302
5.91	0.078649664
5.92	0.091757047
5.93	0.091757047
5.94	0.104865772
5.95	0.091757047
5.96	0.111420134
5.97	0.104865772
5.98	0.111420134
5.99	0.104865772
6	0.111420134
6.01	0.117974497
6.02	0.117974497
6.03	0.111420134
6.04	0.117974497
6.05	0.124527517
6.06	0.144190604
6.07	0.131081879
6.08	0.131081879
6.09	0.137636242
6.1	0.137636242
6.11	0.131081879
6.12	0.131081879
6.13	0.131081879
6.14	0.131081879
6.15	0.131081879
6.16	0.124527517
6.17	0.124527517
6.18	0.131081879
6.19	0.124527517
6.2	0.111420134
6.21	0.124527517
6.22	0.117974497
6.23	0.124527517
6.24	0.111420134
6.25	0.124527517
6.26	0.117974497
6.27	0.111420134
6.28	0.111420134
6.29	0.111420134
6.3	0.117974497
6.31	0.104865772
6.32	0.111420134
6.33	0.098311409
6.34	0.104865772
6.35	0.098311409
6.36	0.098311409
6.37	0.098311409
6.38	0.098311409
6.39	0.098311409
6.4	0.104865772
6.41	0.091757047
6.42	0.091757047
6.43	0.091757047
6.44	0.091757047
6.45	0.091757047
6.46	0.091757047
6.47	0.085204027
6.48	0.091757047
6.49	0.085204027
6.5	0.06554094
6.51	0.085204027
6.52	0.085204027
6.53	0.06554094
6.54	0.052433557
6.55	0.052433557
6.56	0.039324832
6.57	0.052433557
6.58	0.039324832
6.59	0.026216107
6.6	0.039324832
6.61	0
6.62	0.013108725
6.63	0.006554362
6.64	-0.006554362
6.65	-0.026216107
6.66	-0.019661745
6.67	-0.03277047
6.68	-0.03277047
6.69	-0.03277047
6.7	-0.03277047
6.71	-0.06554094
6.72	-0.058986577
6.73	-0.058986577
6.74	-0.06554094
6.75	-0.091757047
6.76	-0.085204027
6.77	-0.078649664
6.78	-0.091757047
6.79	-0.091757047
6.8	-0.104865772
6.81	-0.085204027
6.82	-0.104865772
6.83	-0.104865772
6.84	-0.098311409
6.85	-0.117974497
6.86	-0.117974497
6.87	-0.124527517
6.88	-0.111420134
6.89	-0.111420134
6.9	-0.111420134
6.91	-0.117974497
6.92	-0.111420134
6.93	-0.124527517
6.94	-0.117974497
6.95	-0.124527517
6.96	-0.124527517
6.97	-0.131081879
6.98	-0.131081879
6.99	-0.131081879
7	-0.131081879
7.01	-0.137636242
7.02	-0.131081879
7.03	-0.137636242
7.04	-0.144190604
7.05	-0.157297987
7.06	-0.137636242
7.07	-0.144190604
7.08	-0.131081879
7.09	-0.137636242
7.1	-0.144190604
7.11	-0.144190604
7.12	-0.137636242
7.13	-0.131081879
7.14	-0.144190604
7.15	-0.144190604
7.16	-0.137636242
7.17	-0.144190604
7.18	-0.137636242
7.19	-0.137636242
7.2	-0.137636242
7.21	-0.137636242
7.22	-0.137636242
7.23	-0.124527517
7.24	-0.124527517
7.25	-0.117974497
7.26	-0.104865772
7.27	-0.124527517
7.28	-0.117974497
7.29	-0.117974497
7.3	-0.098311409
7.31	-0.078649664
7.32	-0.098311409
7.33	-0.098311409
7.34	-0.098311409
7.35	-0.085204027
7.36	-0.085204027
7.37	-0.085204027
7.38	-0.078649664
7.39	-0.072095302
